,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
7246,48,49,6,5,43,44,4,Train/4/00004_00026_00016.png
5938,70,72,6,7,64,65,3,Train/3/00003_00029_00028.png
21460,46,40,6,6,41,35,13,Train/13/00013_00033_00010.png
7703,51,50,6,5,46,45,4,Train/4/00004_00041_00023.png
8073,38,39,5,6,33,34,4,Train/4/00004_00054_00003.png
11129,83,74,7,7,76,68,7,Train/7/00007_00013_00029.png
28509,74,70,6,7,68,64,25,Train/25/00025_00001_00009.png
7126,37,38,6,5,32,33,4,Train/4/00004_00022_00016.png
937,33,34,6,5,28,29,1,Train/1/00001_00012_00007.png
26559,54,50,5,5,49,45,18,Train/18/00018_00033_00009.png
26247,128,129,11,12,116,117,18,Train/18/00018_00022_00027.png
7465,65,67,6,6,60,61,4,Train/4/00004_00033_00025.png
7414,29,31,5,6,24,26,4,Train/4/00004_00032_00004.png
21109,52,47,5,5,46,41,13,Train/13/00013_00021_00019.png
17444,54,52,5,6,48,47,11,Train/11/00011_00013_00014.png
34332,36,36,6,5,31,31,35,Train/35/00035_00004_00013.png
17333,80,70,7,7,72,64,11,Train/11/00011_00009_00023.png
21052,76,70,7,7,70,64,13,Train/13/00013_00019_00022.png
36459,36,39,5,6,31,34,38,Train/38/00038_00015_00010.png
19366,49,54,6,6,44,49,12,Train/12/00012_00033_00016.png
35119,46,45,5,6,41,40,35,Train/35/00035_00030_00020.png
13518,49,49,6,6,44,44,8,Train/8/00008_00045_00018.png
28796,99,89,8,7,90,81,25,Train/25/00025_00010_00026.png
24710,30,32,5,6,25,27,17,Train/17/00017_00008_00020.png
36220,39,40,6,6,33,35,38,Train/38/00038_00007_00011.png
31804,28,29,5,6,23,24,30,Train/30/00030_00006_00004.png
31644,96,83,9,8,88,76,30,Train/30/00030_00000_00024.png
29497,51,50,6,6,46,45,25,Train/25/00025_00034_00007.png
13247,50,51,5,6,45,46,8,Train/8/00008_00036_00017.png
11194,33,33,5,5,28,28,7,Train/7/00007_00016_00004.png
22459,49,46,6,6,44,41,13,Train/13/00013_00066_00019.png
22956,44,44,6,5,38,39,14,Train/14/00014_00011_00006.png
8467,29,29,6,5,24,24,5,Train/5/00005_00001_00007.png
35151,41,44,5,6,36,39,35,Train/35/00035_00031_00022.png
26625,44,40,6,6,39,35,18,Train/18/00018_00035_00015.png
33994,28,29,5,6,23,24,34,Train/34/00034_00007_00005.png
13311,41,41,6,5,36,36,8,Train/8/00008_00038_00021.png
22936,79,88,7,8,72,81,14,Train/14/00014_00010_00016.png
29775,51,48,5,6,46,43,25,Train/25/00025_00043_00015.png
34787,38,38,6,5,33,33,35,Train/35/00035_00019_00018.png
24773,44,47,5,6,39,41,17,Train/17/00017_00010_00023.png
23296,54,57,6,5,48,52,14,Train/14/00014_00022_00016.png
4108,68,68,7,7,62,62,2,Train/2/00002_00043_00028.png
37521,37,38,6,5,32,33,38,Train/38/00038_00050_00022.png
9665,29,28,6,5,23,23,5,Train/5/00005_00041_00005.png
30514,28,27,5,5,23,21,26,Train/26/00026_00018_00004.png
11591,33,32,5,6,27,27,7,Train/7/00007_00029_00011.png
22680,31,32,5,6,26,27,14,Train/14/00014_00002_00000.png
8028,38,39,5,6,32,33,4,Train/4/00004_00052_00018.png
27478,68,70,6,6,62,64,22,Train/22/00022_00005_00028.png
37891,29,29,6,6,24,24,38,Train/38/00038_00063_00002.png
4006,35,34,6,5,30,29,2,Train/2/00002_00040_00016.png
1872,49,48,6,5,44,43,1,Train/1/00001_00043_00012.png
35473,47,48,5,6,42,43,36,Train/36/00036_00002_00014.png
31403,87,76,8,6,79,70,29,Train/29/00029_00001_00023.png
28838,60,57,5,6,54,51,25,Train/25/00025_00012_00008.png
17483,74,69,7,7,68,63,11,Train/11/00011_00014_00023.png
19237,45,44,6,6,40,38,12,Train/12/00012_00029_00007.png
4402,48,48,5,6,42,43,2,Train/2/00002_00053_00022.png
20576,144,129,12,11,132,118,13,Train/13/00013_00003_00026.png
7756,41,41,5,5,36,36,4,Train/4/00004_00043_00016.png
20374,34,35,6,6,29,30,12,Train/12/00012_00067_00004.png
15685,83,82,8,7,76,75,10,Train/10/00010_00021_00025.png
26926,46,43,5,6,41,38,19,Train/19/00019_00005_00016.png
21186,39,38,5,6,34,33,13,Train/13/00013_00024_00006.png
2808,54,48,6,6,49,43,2,Train/2/00002_00000_00018.png
5757,95,96,8,9,87,88,3,Train/3/00003_00023_00027.png
5805,38,38,6,6,33,33,3,Train/3/00003_00025_00015.png
34544,38,38,6,5,33,33,35,Train/35/00035_00011_00015.png
14303,55,60,6,6,49,55,9,Train/9/00009_00024_00023.png
31952,30,31,5,5,25,25,30,Train/30/00030_00011_00002.png
4936,33,32,6,5,28,27,2,Train/2/00002_00071_00016.png
37194,56,57,6,6,51,52,38,Train/38/00038_00039_00025.png
35124,61,57,6,6,56,52,35,Train/35/00035_00030_00025.png
3390,27,28,5,6,22,23,2,Train/2/00002_00020_00000.png
27601,30,31,5,5,25,25,22,Train/22/00022_00010_00001.png
38785,59,62,5,6,54,57,41,Train/41/00041_00001_00026.png
36091,37,38,5,5,31,32,38,Train/38/00038_00003_00002.png
31283,65,58,6,6,60,52,28,Train/28/00028_00015_00023.png
7791,45,46,5,6,39,41,4,Train/4/00004_00044_00021.png
26091,56,52,6,6,51,46,18,Train/18/00018_00017_00021.png
28345,95,89,9,8,87,82,24,Train/24/00024_00004_00025.png
17959,35,36,5,5,30,31,11,Train/11/00011_00030_00019.png
32353,48,44,6,5,43,39,31,Train/31/00031_00009_00013.png
9975,43,43,6,6,37,37,5,Train/5/00005_00051_00015.png
38998,70,72,6,7,63,66,42,Train/42/00042_00000_00029.png
35619,32,33,6,6,27,28,36,Train/36/00036_00007_00010.png
11578,49,55,5,6,44,50,7,Train/7/00007_00028_00028.png
7327,32,33,5,6,27,28,4,Train/4/00004_00029_00007.png
16734,51,51,6,6,46,46,10,Train/10/00010_00056_00024.png
27789,61,54,6,5,56,49,23,Train/23/00023_00003_00009.png
22705,62,61,6,5,57,55,14,Train/14/00014_00002_00025.png
29282,37,37,6,6,32,32,25,Train/25/00025_00027_00002.png
20523,38,36,5,5,33,31,13,Train/13/00013_00002_00003.png
36170,49,50,5,5,44,45,38,Train/38/00038_00005_00021.png
21213,35,34,5,6,29,29,13,Train/13/00013_00025_00003.png
29677,37,35,5,5,32,30,25,Train/25/00025_00040_00007.png
8734,31,32,5,5,26,27,5,Train/5/00005_00010_00004.png
29865,54,50,5,6,49,45,25,Train/25/00025_00046_00015.png
33897,130,140,12,12,118,128,34,Train/34/00034_00003_00028.png
2753,80,81,7,8,73,74,1,Train/1/00001_00072_00023.png
27226,63,54,5,5,58,49,21,Train/21/00021_00008_00016.png
2895,56,56,5,5,51,51,2,Train/2/00002_00003_00015.png
3336,30,31,5,6,25,25,2,Train/2/00002_00018_00006.png
10393,37,39,6,6,32,34,6,Train/6/00006_00003_00013.png
7388,29,32,5,6,24,27,4,Train/4/00004_00031_00008.png
27683,69,63,7,5,63,58,22,Train/22/00022_00012_00023.png
34901,37,36,6,5,32,31,35,Train/35/00035_00023_00012.png
11542,46,47,5,5,40,42,7,Train/7/00007_00027_00022.png
33251,69,70,6,7,63,63,33,Train/33/00033_00005_00011.png
5407,33,34,6,6,28,28,3,Train/3/00003_00012_00007.png
4857,92,92,8,8,84,84,2,Train/2/00002_00068_00027.png
12199,43,44,5,5,38,38,8,Train/8/00008_00001_00019.png
11419,40,40,6,6,35,35,7,Train/7/00007_00023_00019.png
11237,40,40,5,5,35,35,7,Train/7/00007_00017_00017.png
36500,54,68,5,7,49,62,38,Train/38/00038_00016_00021.png
24384,46,46,6,5,41,41,16,Train/16/00016_00011_00024.png
5379,36,37,5,6,31,32,3,Train/3/00003_00011_00009.png
31110,43,39,5,5,38,34,28,Train/28/00028_00010_00000.png
10013,47,47,6,6,42,42,5,Train/5/00005_00052_00023.png
8868,45,45,6,6,40,40,5,Train/5/00005_00014_00018.png
31406,112,100,10,8,103,92,29,Train/29/00029_00001_00026.png
11650,30,31,5,6,25,26,7,Train/7/00007_00031_00010.png
15987,61,58,6,6,56,53,10,Train/10/00010_00031_00027.png
4831,30,30,6,6,25,25,2,Train/2/00002_00068_00001.png
33892,94,99,8,8,85,91,34,Train/34/00034_00003_00023.png
829,54,58,6,5,49,53,1,Train/1/00001_00008_00019.png
10755,33,35,5,6,28,29,7,Train/7/00007_00001_00015.png
19477,47,48,5,6,42,43,12,Train/12/00012_00037_00007.png
32999,109,111,9,10,100,102,32,Train/32/00032_00004_00029.png
25236,28,29,5,6,22,24,17,Train/17/00017_00026_00006.png
32958,39,40,6,5,34,35,32,Train/32/00032_00003_00018.png
15845,29,32,5,6,24,27,10,Train/10/00010_00027_00005.png
24362,26,28,6,6,21,22,16,Train/16/00016_00011_00002.png
2201,45,43,5,5,40,38,1,Train/1/00001_00054_00011.png
18828,48,51,5,6,43,46,12,Train/12/00012_00015_00018.png
32124,64,60,6,6,59,55,31,Train/31/00031_00001_00024.png
18282,46,41,6,5,41,36,11,Train/11/00011_00041_00012.png
1940,65,65,6,6,60,60,1,Train/1/00001_00045_00020.png
18,50,45,5,5,45,40,20,Train/20/00020_00000_00018.png
1792,67,68,6,7,61,62,1,Train/1/00001_00040_00022.png
33322,100,107,8,10,92,98,33,Train/33/00033_00007_00022.png
11340,29,28,6,5,24,23,7,Train/7/00007_00021_00000.png
17168,42,41,5,5,37,36,11,Train/11/00011_00004_00008.png
3281,34,36,5,6,29,31,2,Train/2/00002_00016_00011.png
5809,44,45,5,6,39,40,3,Train/3/00003_00025_00019.png
15905,31,30,6,5,26,25,10,Train/10/00010_00029_00005.png
6673,35,34,6,5,30,29,4,Train/4/00004_00007_00013.png
13136,53,53,6,5,48,48,8,Train/8/00008_00032_00026.png
23872,54,62,5,5,49,57,15,Train/15/00015_00015_00022.png
38809,57,59,5,5,52,54,41,Train/41/00041_00002_00020.png
8163,29,29,5,5,24,24,4,Train/4/00004_00057_00003.png
16686,33,32,6,5,28,27,10,Train/10/00010_00055_00006.png
13608,42,42,6,5,37,36,9,Train/9/00009_00001_00018.png
12722,33,34,5,6,28,29,8,Train/8/00008_00019_00002.png
23057,73,86,7,7,67,79,14,Train/14/00014_00014_00017.png
29806,53,50,6,6,48,45,25,Train/25/00025_00044_00016.png
7188,51,50,6,5,46,45,4,Train/4/00004_00024_00018.png
26853,33,33,5,5,28,27,19,Train/19/00019_00003_00003.png
32443,46,43,5,6,41,38,31,Train/31/00031_00012_00013.png
31996,45,47,5,5,40,42,30,Train/30/00030_00012_00016.png
19158,49,49,5,5,44,44,12,Train/12/00012_00026_00018.png
15485,31,30,6,5,26,25,10,Train/10/00010_00015_00005.png
36328,55,53,6,5,50,48,38,Train/38/00038_00010_00029.png
37146,30,30,6,6,25,25,38,Train/38/00038_00038_00007.png
32088,64,58,5,5,59,53,31,Train/31/00031_00000_00018.png
33806,70,83,6,7,64,76,34,Train/34/00034_00000_00027.png
36835,35,38,5,6,30,33,38,Train/38/00038_00027_00026.png
13008,39,35,6,6,34,30,8,Train/8/00008_00028_00018.png
11398,112,110,9,9,103,101,7,Train/7/00007_00022_00028.png
30707,54,52,6,6,49,47,27,Train/27/00027_00004_00017.png
34047,72,73,7,6,66,67,34,Train/34/00034_00008_00028.png
13004,34,31,5,5,29,26,8,Train/8/00008_00028_00014.png
24059,200,195,18,17,183,179,16,Train/16/00016_00000_00029.png
27388,119,122,10,10,109,112,22,Train/22/00022_00002_00028.png
15547,32,33,5,6,27,28,10,Train/10/00010_00017_00007.png
16171,28,28,5,5,23,23,10,Train/10/00010_00038_00001.png
31518,55,50,5,5,50,45,29,Train/29/00029_00005_00018.png
5752,57,58,6,5,52,53,3,Train/3/00003_00023_00022.png
3714,52,46,5,5,47,41,2,Train/2/00002_00030_00024.png
21023,69,68,6,7,63,62,13,Train/13/00013_00018_00023.png
20271,47,49,6,6,42,44,12,Train/12/00012_00063_00021.png
22735,120,117,11,11,110,107,14,Train/14/00014_00003_00025.png
7543,42,41,6,5,37,36,4,Train/4/00004_00036_00013.png
17793,31,30,6,5,26,25,11,Train/11/00011_00025_00003.png
13096,39,40,6,6,34,35,8,Train/8/00008_00031_00016.png
18448,144,147,12,12,132,135,12,Train/12/00012_00002_00028.png
21351,45,41,6,5,40,35,13,Train/13/00013_00029_00021.png
32720,49,48,6,5,44,43,31,Train/31/00031_00021_00020.png
37860,28,28,6,6,23,23,38,Train/38/00038_00062_00001.png
33985,41,43,6,5,36,38,34,Train/34/00034_00006_00026.png
35991,69,75,6,7,62,68,37,Train/37/00037_00006_00022.png
25824,93,81,8,7,84,73,18,Train/18/00018_00008_00024.png
5061,48,49,5,5,42,43,3,Train/3/00003_00000_00021.png
28952,31,32,5,6,25,27,25,Train/25/00025_00016_00002.png
16989,31,29,6,5,26,24,10,Train/10/00010_00065_00009.png
13244,44,44,5,5,39,39,8,Train/8/00008_00036_00014.png
34749,36,37,6,6,31,32,35,Train/35/00035_00018_00010.png
14641,34,34,5,5,29,29,9,Train/9/00009_00036_00001.png
24361,26,27,5,6,20,22,16,Train/16/00016_00011_00001.png
32885,30,30,6,6,25,25,32,Train/32/00032_00001_00005.png
7879,61,57,6,5,56,52,4,Train/4/00004_00047_00019.png
27995,43,41,6,6,38,35,23,Train/23/00023_00010_00005.png
17178,64,61,6,5,59,56,11,Train/11/00011_00004_00018.png
26826,49,44,6,6,44,39,19,Train/19/00019_00002_00006.png
26295,45,43,5,5,40,37,18,Train/18/00018_00024_00015.png
14178,31,30,6,5,26,25,9,Train/9/00009_00020_00018.png
19645,112,112,10,10,103,103,12,Train/12/00012_00042_00025.png
20449,68,71,6,6,62,65,12,Train/12/00012_00069_00019.png
16102,54,52,6,6,49,47,10,Train/10/00010_00035_00022.png
19252,63,61,6,6,58,56,12,Train/12/00012_00029_00022.png
33189,36,38,5,6,31,33,33,Train/33/00033_00003_00009.png
30316,63,58,5,6,58,53,26,Train/26/00026_00011_00016.png
26974,38,38,6,6,33,33,21,Train/21/00021_00000_00004.png
6870,27,28,5,6,22,23,4,Train/4/00004_00014_00000.png
28696,81,73,7,7,73,67,25,Train/25/00025_00007_00016.png
2623,36,36,6,6,31,31,1,Train/1/00001_00068_00013.png
22716,47,48,5,5,42,42,14,Train/14/00014_00003_00006.png
24060,36,39,6,6,31,34,16,Train/16/00016_00001_00000.png
18986,60,61,5,5,55,56,12,Train/12/00012_00020_00026.png
11323,36,38,5,6,31,33,7,Train/7/00007_00020_00013.png
27122,33,30,6,5,28,25,21,Train/21/00021_00005_00002.png
19759,44,45,5,6,39,40,12,Train/12/00012_00046_00019.png
27477,64,63,5,6,59,58,22,Train/22/00022_00005_00027.png
13260,31,30,6,5,26,25,8,Train/8/00008_00037_00000.png
4225,39,40,6,6,34,35,2,Train/2/00002_00047_00025.png
7112,31,30,6,6,26,25,4,Train/4/00004_00022_00002.png
30589,86,82,7,8,78,75,27,Train/27/00027_00000_00019.png
14558,34,32,5,5,29,27,9,Train/9/00009_00033_00008.png
36696,33,35,5,6,28,30,38,Train/38/00038_00023_00007.png
13826,54,54,5,5,49,48,9,Train/9/00009_00008_00026.png
23911,32,33,6,6,27,28,15,Train/15/00015_00017_00001.png
25076,59,55,5,6,54,50,17,Train/17/00017_00020_00026.png
23480,53,61,6,5,47,56,15,Train/15/00015_00002_00020.png
32071,40,36,6,5,34,31,31,Train/31/00031_00000_00001.png
23952,99,119,9,11,91,109,15,Train/15/00015_00018_00012.png
24974,44,45,5,5,39,40,17,Train/17/00017_00017_00014.png
21328,50,47,5,5,45,42,13,Train/13/00013_00028_00028.png
5599,54,53,6,5,49,48,3,Train/3/00003_00018_00019.png
3785,29,30,5,5,24,25,2,Train/2/00002_00033_00005.png
16058,33,31,6,6,28,26,10,Train/10/00010_00034_00008.png
14312,29,29,5,5,24,24,9,Train/9/00009_00025_00002.png
27583,45,42,5,6,40,37,22,Train/22/00022_00009_00013.png
2235,62,72,5,6,57,66,1,Train/1/00001_00055_00015.png
2711,44,45,5,6,39,40,1,Train/1/00001_00071_00011.png
32060,45,42,5,5,40,37,30,Train/30/00030_00014_00020.png
5777,36,34,5,6,31,29,3,Train/3/00003_00024_00017.png
29516,132,113,12,10,121,104,25,Train/25/00025_00034_00026.png
16093,36,34,5,6,31,29,10,Train/10/00010_00035_00013.png
28226,97,88,9,8,89,81,24,Train/24/00024_00000_00026.png
16290,33,34,6,6,28,29,10,Train/10/00010_00042_00000.png
35602,58,59,5,6,53,54,36,Train/36/00036_00006_00023.png
30924,76,71,6,6,70,65,28,Train/28/00028_00003_00024.png
19161,53,53,5,5,48,48,12,Train/12/00012_00026_00021.png
9606,29,29,6,5,24,24,5,Train/5/00005_00039_00006.png
11108,35,35,5,6,30,30,7,Train/7/00007_00013_00008.png
11916,28,29,5,5,23,24,7,Train/7/00007_00040_00006.png
34194,59,58,6,5,54,53,34,Train/34/00034_00013_00025.png
5436,31,30,6,5,26,25,3,Train/3/00003_00013_00006.png
24369,30,30,5,5,24,25,16,Train/16/00016_00011_00009.png
38243,67,69,6,7,61,63,39,Train/39/00039_00005_00024.png
14587,29,30,5,6,24,25,9,Train/9/00009_00034_00007.png
15930,28,28,5,5,23,23,10,Train/10/00010_00030_00000.png
14964,88,87,8,8,81,80,9,Train/9/00009_00046_00024.png
12846,36,37,5,6,31,32,8,Train/8/00008_00023_00006.png
23461,29,34,5,6,24,29,15,Train/15/00015_00002_00001.png
5188,70,71,7,7,64,65,3,Train/3/00003_00004_00028.png
29642,29,26,6,5,24,21,25,Train/25/00025_00039_00002.png
31154,46,45,5,6,41,40,28,Train/28/00028_00011_00014.png
2400,33,34,6,5,28,29,1,Train/1/00001_00061_00000.png
19179,43,43,6,6,38,38,12,Train/12/00012_00027_00009.png
16327,29,28,5,6,24,23,10,Train/10/00010_00043_00007.png
9892,52,54,5,6,47,49,5,Train/5/00005_00048_00022.png
17410,46,44,5,5,41,39,11,Train/11/00011_00012_00010.png
30255,43,39,6,5,37,33,26,Train/26/00026_00009_00015.png
9977,44,44,5,5,39,39,5,Train/5/00005_00051_00017.png
20697,65,60,6,6,60,55,13,Train/13/00013_00007_00027.png
6755,30,30,6,6,25,25,4,Train/4/00004_00010_00005.png
16270,33,33,6,6,28,28,10,Train/10/00010_00041_00010.png
5269,41,42,6,6,36,37,3,Train/3/00003_00007_00019.png
2749,74,74,7,7,68,68,1,Train/1/00001_00072_00019.png
2179,73,81,6,7,67,74,1,Train/1/00001_00053_00019.png
25760,71,63,7,5,65,58,18,Train/18/00018_00006_00020.png
24128,36,37,6,5,31,32,16,Train/16/00016_00003_00008.png
38973,31,29,5,5,25,24,42,Train/42/00042_00000_00004.png
17438,45,43,6,5,40,37,11,Train/11/00011_00013_00008.png
20646,33,31,6,5,28,26,13,Train/13/00013_00006_00006.png
38722,56,59,6,6,50,53,40,Train/40/00040_00011_00023.png
5877,54,58,6,5,49,53,3,Train/3/00003_00027_00027.png
28949,150,135,13,11,137,124,25,Train/25/00025_00015_00029.png
4152,33,32,6,6,28,27,2,Train/2/00002_00045_00012.png
30544,31,28,6,5,26,23,26,Train/26/00026_00019_00004.png
28264,56,55,5,6,51,49,24,Train/24/00024_00002_00004.png
11136,37,39,5,6,32,34,7,Train/7/00007_00014_00006.png
39189,32,32,6,5,27,27,42,Train/42/00042_00007_00010.png
29090,49,44,6,6,44,39,25,Train/25/00025_00020_00020.png
19061,38,38,5,5,33,33,12,Train/12/00012_00023_00011.png
25858,55,49,6,5,50,44,18,Train/18/00018_00009_00028.png
17974,40,40,5,5,35,35,11,Train/11/00011_00031_00004.png
28496,95,93,8,8,87,85,25,Train/25/00025_00000_00026.png
17472,42,42,5,6,36,36,11,Train/11/00011_00014_00012.png
35273,51,49,5,5,45,44,35,Train/35/00035_00035_00024.png
27783,55,52,5,6,50,47,23,Train/23/00023_00003_00003.png
12724,35,35,5,5,30,30,8,Train/8/00008_00019_00004.png
23853,30,36,5,6,24,31,15,Train/15/00015_00015_00003.png
35245,42,48,6,5,37,42,35,Train/35/00035_00034_00026.png
28802,63,61,6,6,58,56,25,Train/25/00025_00011_00002.png
18518,52,52,6,6,47,47,12,Train/12/00012_00005_00008.png
10628,32,32,5,5,27,27,6,Train/6/00006_00011_00008.png
31122,58,52,5,6,53,47,28,Train/28/00028_00010_00012.png
22418,39,36,6,6,34,31,13,Train/13/00013_00065_00008.png
33623,46,70,5,6,41,64,33,Train/33/00033_00017_00023.png
5265,36,37,5,5,31,32,3,Train/3/00003_00007_00015.png
34741,28,29,5,5,23,24,35,Train/35/00035_00018_00002.png
34909,50,49,5,5,45,44,35,Train/35/00035_00023_00020.png
29088,47,42,6,5,42,37,25,Train/25/00025_00020_00018.png
11551,29,31,5,5,24,26,7,Train/7/00007_00028_00001.png
22991,45,45,5,5,40,40,14,Train/14/00014_00012_00011.png
6061,28,29,5,6,23,24,3,Train/3/00003_00034_00001.png
10144,31,32,6,5,26,27,5,Train/5/00005_00057_00004.png
271,37,36,6,5,32,31,20,Train/20/00020_00009_00001.png
15229,45,46,5,6,40,41,10,Train/10/00010_00006_00019.png
14189,31,32,6,6,26,27,9,Train/9/00009_00020_00029.png
28756,42,39,6,6,36,34,25,Train/25/00025_00009_00016.png
1868,46,47,5,6,41,42,1,Train/1/00001_00043_00008.png
8482,40,39,6,5,35,34,5,Train/5/00005_00001_00022.png
32764,30,31,5,6,25,26,31,Train/31/00031_00023_00004.png
9259,47,43,6,5,42,38,5,Train/5/00005_00027_00019.png
3590,50,49,6,5,45,44,2,Train/2/00002_00026_00020.png
12034,26,28,5,6,21,23,7,Train/7/00007_00044_00004.png
13357,32,32,5,5,27,27,8,Train/8/00008_00040_00007.png
31919,178,153,16,14,165,140,30,Train/30/00030_00009_00029.png
6863,56,58,6,5,51,53,4,Train/4/00004_00013_00023.png
12434,39,38,6,5,34,33,8,Train/8/00008_00009_00014.png
2077,39,39,5,6,34,34,1,Train/1/00001_00050_00007.png
30850,45,40,6,6,40,35,28,Train/28/00028_00001_00010.png
11464,30,30,5,5,25,25,7,Train/7/00007_00025_00004.png
24962,35,35,5,5,30,30,17,Train/17/00017_00017_00002.png
22933,72,83,6,8,65,75,14,Train/14/00014_00010_00013.png
8915,34,34,6,6,29,29,5,Train/5/00005_00016_00005.png
13563,35,35,5,5,30,30,9,Train/9/00009_00000_00003.png
7701,47,47,6,6,42,42,4,Train/4/00004_00041_00021.png
36806,35,37,6,6,30,32,38,Train/38/00038_00026_00027.png
3344,38,37,6,5,33,32,2,Train/2/00002_00018_00014.png
2793,37,33,6,6,32,28,2,Train/2/00002_00000_00003.png
15231,48,47,6,5,43,42,10,Train/10/00010_00006_00021.png
7838,33,34,5,6,27,28,4,Train/4/00004_00046_00008.png
26250,33,32,6,6,28,27,18,Train/18/00018_00023_00000.png
2013,36,35,6,5,31,30,1,Train/1/00001_00048_00003.png
10840,37,37,5,5,32,32,7,Train/7/00007_00004_00010.png
23575,53,54,5,6,47,48,15,Train/15/00015_00005_00025.png
7455,40,40,5,5,35,35,4,Train/4/00004_00033_00015.png
9096,35,35,6,6,30,30,5,Train/5/00005_00022_00006.png
12763,48,48,5,5,43,43,8,Train/8/00008_00020_00013.png
21078,63,59,6,6,57,53,13,Train/13/00013_00020_00018.png
19301,48,47,6,5,43,42,12,Train/12/00012_00031_00011.png
5528,36,38,5,6,30,32,3,Train/3/00003_00016_00008.png
12779,98,97,9,8,90,89,8,Train/8/00008_00020_00029.png
31700,69,62,6,6,63,57,30,Train/30/00030_00002_00020.png
4301,31,31,6,5,26,25,2,Train/2/00002_00050_00011.png
17285,49,46,5,5,44,41,11,Train/11/00011_00008_00005.png
7575,42,41,6,5,37,36,4,Train/4/00004_00037_00015.png
8356,36,36,5,5,31,31,4,Train/4/00004_00063_00016.png
10673,42,43,6,5,37,38,6,Train/6/00006_00012_00023.png
14438,34,34,6,5,29,29,9,Train/9/00009_00029_00008.png
12759,43,43,6,6,38,38,8,Train/8/00008_00020_00009.png
29671,32,29,6,5,27,24,25,Train/25/00025_00040_00001.png
6765,37,38,5,5,32,33,4,Train/4/00004_00010_00015.png
39183,30,32,5,6,25,27,42,Train/42/00042_00007_00004.png
18805,81,80,8,7,73,72,12,Train/12/00012_00014_00025.png
31503,36,31,6,5,30,26,29,Train/29/00029_00005_00003.png
10070,40,39,5,5,35,34,5,Train/5/00005_00054_00020.png
36225,46,47,5,6,41,42,38,Train/38/00038_00007_00016.png
14333,57,57,5,5,52,52,9,Train/9/00009_00025_00023.png
338,32,30,6,6,26,25,20,Train/20/00020_00011_00008.png
27600,30,30,6,6,25,25,22,Train/22/00022_00010_00000.png
29225,38,36,5,5,33,31,25,Train/25/00025_00025_00005.png
19929,104,100,10,8,95,91,12,Train/12/00012_00052_00009.png
1442,34,36,6,6,29,31,1,Train/1/00001_00029_00002.png
4872,29,30,6,6,24,25,2,Train/2/00002_00069_00012.png
6775,65,65,6,5,59,59,4,Train/4/00004_00010_00025.png
19307,55,54,6,5,50,49,12,Train/12/00012_00031_00017.png
1136,106,108,10,9,97,99,1,Train/1/00001_00018_00026.png
23716,37,37,5,5,32,32,15,Train/15/00015_00010_00016.png
38300,81,86,7,8,73,78,39,Train/39/00039_00007_00021.png
25352,41,44,5,6,36,39,17,Train/17/00017_00030_00002.png
14234,41,41,6,5,36,36,9,Train/9/00009_00022_00014.png
15002,26,28,5,6,21,23,9,Train/9/00009_00048_00002.png
29828,36,35,5,6,31,30,25,Train/25/00025_00045_00008.png
38431,34,33,6,5,29,28,40,Train/40/00040_00002_00002.png
7670,42,42,5,5,37,37,4,Train/4/00004_00040_00020.png
26569,84,76,7,6,77,70,18,Train/18/00018_00033_00019.png
11682,41,42,5,6,35,37,7,Train/7/00007_00032_00012.png
